ST,STATE,OCC_TITLE,A_MEAN
NE,Nebraska,"Nursing Instructors and Teachers, Postsecondary",67600
NE,Nebraska,"Education Teachers, Postsecondary",65240
NE,Nebraska,"Criminal Justice and Law Enforcement Teachers, Postsecondary",54340
NE,Nebraska,"Social Work Teachers, Postsecondary",54510
NE,Nebraska,"Art, Drama, and Music Teachers, Postsecondary",74670
NE,Nebraska,"Communications Teachers, Postsecondary",67060
NE,Nebraska,"English Language and Literature Teachers, Postsecondary",66540
NE,Nebraska,"Foreign Language and Literature Teachers, Postsecondary",73770
NE,Nebraska,"History Teachers, Postsecondary",72390
NE,Nebraska,"Philosophy and Religion Teachers, Postsecondary",65090
NE,Nebraska,Graduate Teaching Assistants,44520
NE,Nebraska,"Recreation and Fitness Studies Teachers, Postsecondary",57140
NE,Nebraska,"Vocational Education Teachers, Postsecondary",62950
NE,Nebraska,"Postsecondary Teachers, All Other",56970
NE,Nebraska,"Preschool Teachers, Except Special Education",41970
NE,Nebraska,"Kindergarten Teachers, Except Special Education",54840
NE,Nebraska,"Elementary School Teachers, Except Special Education",54740
NE,Nebraska,"Middle School Teachers, Except Special and Career/Technical Education",56630
NE,Nebraska,"Career/Technical Education Teachers, Middle School",57880
NE,Nebraska,"Secondary School Teachers, Except Special and Career/Technical Education",54710
NE,Nebraska,"Career/Technical Education Teachers, Secondary School",56270
NE,Nebraska,"Special Education Teachers, Preschool",53340
NE,Nebraska,"Special Education Teachers, Kindergarten and Elementary School",55210
NE,Nebraska,"Special Education Teachers, Middle School",54570
NE,Nebraska,"Special Education Teachers, Secondary School",56560
NE,Nebraska,"Special Education Teachers, All Other",57120
NE,Nebraska,Adult Basic and Secondary Education and Literacy Teachers and Instructors,50160
NE,Nebraska,Self-Enrichment Education Teachers,36370
NE,Nebraska,"Teachers and Instructors, All Other, Except Substitute Teachers",40760
NE,Nebraska,Substitute Teachers,34280
NE,Nebraska,Curators,49010
NE,Nebraska,Museum Technicians and Conservators,33840
NE,Nebraska,Librarians,49670
NE,Nebraska,Library Technicians,30000
NE,Nebraska,Audio-Visual and Multimedia Collections Specialists,29660
NE,Nebraska,Farm and Home Management Advisors,76690
NE,Nebraska,Instructional Coordinators,61140
NE,Nebraska,Teacher Assistants,25020
NE,Nebraska,"Education, Training, and Library Workers, All Other",44510
NE,Nebraska,"Arts, Design, Entertainment, Sports, and Media Occupations",43120
NE,Nebraska,Art Directors,76580
NE,Nebraska,Craft Artists,35760
NE,Nebraska,"Fine Artists, Including Painters, Sculptors, and Illustrators",46320
NE,Nebraska,Multimedia Artists and Animators,48250
NE,Nebraska,Commercial and Industrial Designers,70990
NE,Nebraska,Floral Designers,25180
NE,Nebraska,Graphic Designers,44990
NE,Nebraska,Interior Designers,45820
NE,Nebraska,Merchandise Displayers and Window Trimmers,30110
NE,Nebraska,Producers and Directors,49340
NE,Nebraska,Coaches and Scouts,35640
NE,Nebraska,"Umpires, Referees, and Other Sports Officials",25440
NE,Nebraska,Music Directors and Composers,52240
NE,Nebraska,Musicians and Singers,*
NE,Nebraska,Radio and Television Announcers,36960
NE,Nebraska,Reporters and Correspondents,33010
NE,Nebraska,Public Relations Specialists,52450
NE,Nebraska,Editors,48220
NE,Nebraska,Technical Writers,58490
NE,Nebraska,Writers and Authors,47580
NE,Nebraska,Interpreters and Translators,39720
NE,Nebraska,"Media and Communication Workers, All Other",37900
NE,Nebraska,Audio and Video Equipment Technicians,42210
NE,Nebraska,Broadcast Technicians,37550
NE,Nebraska,Photographers,30950
NE,Nebraska,"Camera Operators, Television, Video, and Motion Picture",35080
NE,Nebraska,Film and Video Editors,56750
NE,Nebraska,"Media and Communication Equipment Workers, All Other",75540
NE,Nebraska,Healthcare Practitioners and Technical Occupations,70460
NE,Nebraska,Chiropractors,77120
NE,Nebraska,"Dentists, General",158770
NE,Nebraska,Oral and Maxillofacial Surgeons,189670
NE,Nebraska,Orthodontists,#
NE,Nebraska,"Dentists, All Other Specialists",244630
NE,Nebraska,Dietitians and Nutritionists,54030
NE,Nebraska,Optometrists,106880
NE,Nebraska,Pharmacists,108670
NE,Nebraska,Anesthesiologists,282460
NE,Nebraska,Family and General Practitioners,226520
NE,Nebraska,"Internists, General",207290
NE,Nebraska,Obstetricians and Gynecologists,260370
NE,Nebraska,"Pediatricians, General",201750
NE,Nebraska,Psychiatrists,207640
NE,Nebraska,Surgeons,285640
NE,Nebraska,"Physicians and Surgeons, All Other",163730
NE,Nebraska,Physician Assistants,98010
NE,Nebraska,Podiatrists,228050
NE,Nebraska,Occupational Therapists,75810
NE,Nebraska,Physical Therapists,74780
NE,Nebraska,Radiation Therapists,79780
NE,Nebraska,Recreational Therapists,37000
NE,Nebraska,Respiratory Therapists,52530
NE,Nebraska,Speech-Language Pathologists,65860
NE,Nebraska,Exercise Physiologists,46620
NE,Nebraska,"Therapists, All Other",49510
NE,Nebraska,Veterinarians,73320
NE,Nebraska,Registered Nurses,60370
NE,Nebraska,Nurse Anesthetists,179410
NE,Nebraska,Nurse Midwives,70350
NE,Nebraska,Nurse Practitioners,94130
NE,Nebraska,Audiologists,68190
NE,Nebraska,"Health Diagnosing and Treating Practitioners, All Other",45220
NE,Nebraska,Medical and Clinical Laboratory Technologists,57160
NE,Nebraska,Medical and Clinical Laboratory Technicians,39040
NE,Nebraska,Dental Hygienists,66490
NE,Nebraska,Cardiovascular Technologists and Technicians,51610
NE,Nebraska,Diagnostic Medical Sonographers,65390
NE,Nebraska,Nuclear Medicine Technologists,66710
NE,Nebraska,Radiologic Technologists,52030
NE,Nebraska,Magnetic Resonance Imaging Technologists,65150
NE,Nebraska,Emergency Medical Technicians and Paramedics,31970
NE,Nebraska,Dietetic Technicians,32650
NE,Nebraska,Pharmacy Technicians,30400
NE,Nebraska,Psychiatric Technicians,27110
NE,Nebraska,Respiratory Therapy Technicians,52430
NE,Nebraska,Surgical Technologists,42520
NE,Nebraska,Veterinary Technologists and Technicians,30110
NE,Nebraska,Ophthalmic Medical Technicians,31170
NE,Nebraska,Licensed Practical and Licensed Vocational Nurses,40630
NE,Nebraska,Medical Records and Health Information Technicians,39110
NE,Nebraska,"Opticians, Dispensing",34240
NE,Nebraska,Orthotists and Prosthetists,58620
NE,Nebraska,"Health Technologists and Technicians, All Other",46310
NE,Nebraska,Occupational Health and Safety Specialists,65000
NE,Nebraska,Occupational Health and Safety Technicians,53620
NE,Nebraska,Athletic Trainers,46710
NE,Nebraska,"Healthcare Practitioners and Technical Workers, All Other",45980
NE,Nebraska,Healthcare Support Occupations,28960
NE,Nebraska,Home Health Aides,24790
NE,Nebraska,Psychiatric Aides,31140
NE,Nebraska,Nursing Assistants,26260
NE,Nebraska,Orderlies,23930
NE,Nebraska,Occupational Therapy Assistants,55290
NE,Nebraska,Occupational Therapy Aides,28280
NE,Nebraska,Physical Therapist Assistants,47560
NE,Nebraska,Physical Therapist Aides,24230
NE,Nebraska,Massage Therapists,35490
NE,Nebraska,Dental Assistants,35220
NE,Nebraska,Medical Assistants,31530
NE,Nebraska,Medical Equipment Preparers,33720
NE,Nebraska,Medical Transcriptionists,35270
NE,Nebraska,Pharmacy Aides,25810
NE,Nebraska,Veterinary Assistants and Laboratory Animal Caretakers,25130
NE,Nebraska,Phlebotomists,30910
NE,Nebraska,"Healthcare Support Workers, All Other",35660
NE,Nebraska,Protective Service Occupations,43270
NE,Nebraska,First-Line Supervisors of Correctional Officers,51840
NE,Nebraska,First-Line Supervisors of Police and Detectives,75610
NE,Nebraska,First-Line Supervisors of Fire Fighting and Prevention Workers,71090
NE,Nebraska,"First-Line Supervisors of Protective Service Workers, All Other",48540
NE,Nebraska,Firefighters,52600
NE,Nebraska,Fire Inspectors and Investigators,54390
NE,Nebraska,Bailiffs,51630
NE,Nebraska,Correctional Officers and Jailers,40050
NE,Nebraska,Detectives and Criminal Investigators,73640
NE,Nebraska,Police and Sheriff's Patrol Officers,55180
NE,Nebraska,Security Guards,32280
NE,Nebraska,Crossing Guards,23380
NE,Nebraska,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",20340
NE,Nebraska,Transportation Security Screeners,37920
NE,Nebraska,"Protective Service Workers, All Other",31400
NE,Nebraska,Food Preparation and Serving Related Occupations,22740
NE,Nebraska,Chefs and Head Cooks,*
NE,Nebraska,First-Line Supervisors of Food Preparation and Serving Workers,31030
NE,Nebraska,"Cooks, Fast Food",21050
NE,Nebraska,"Cooks, Institution and Cafeteria",25640
NE,Nebraska,"Cooks, Restaurant",23970
NE,Nebraska,"Cooks, Short Order",23680
NE,Nebraska,Food Preparation Workers,21730
NE,Nebraska,Bartenders,21440
NE,Nebraska,"Combined Food Preparation and Serving Workers, Including Fast Food",21220
NE,Nebraska,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",20520
NE,Nebraska,Waiters and Waitresses,21150
NE,Nebraska,"Food Servers, Nonrestaurant",22150
NE,Nebraska,Dining Room and Cafeteria Attendants and Bartender Helpers,21490
NE,Nebraska,Dishwashers,21190
NE,Nebraska,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",20440
NE,Nebraska,"Food Preparation and Serving Related Workers, All Other",24830
NE,Nebraska,Building and Grounds Cleaning and Maintenance Occupations,26500
NE,Nebraska,First-Line Supervisors of Housekeeping and Janitorial Workers,35360
NE,Nebraska,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",49080
NE,Nebraska,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",25590
NE,Nebraska,Maids and Housekeeping Cleaners,22220
NE,Nebraska,"Building Cleaning Workers, All Other",28740
NE,Nebraska,Pest Control Workers,35940
NE,Nebraska,Landscaping and Groundskeeping Workers,28490
NE,Nebraska,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",33860
NE,Nebraska,Tree Trimmers and Pruners,32850
NE,Nebraska,Personal Care and Service Occupations,26040
NE,Nebraska,Gaming Supervisors,38030
NE,Nebraska,First-Line Supervisors of Personal Service Workers,35490
NE,Nebraska,Animal Trainers,30130
NE,Nebraska,Nonfarm Animal Caretakers,24550
NE,Nebraska,Gaming and Sports Book Writers and Runners,20950
NE,Nebraska,Motion Picture Projectionists,25460
NE,Nebraska,"Ushers, Lobby Attendants, and Ticket Takers",19970
NE,Nebraska,Amusement and Recreation Attendants,20440
NE,Nebraska,"Locker Room, Coatroom, and Dressing Room Attendants",23770
NE,Nebraska,Funeral Attendants,27590
NE,Nebraska,"Morticians, Undertakers, and Funeral Directors",63260
NE,Nebraska,"Hairdressers, Hairstylists, and Cosmetologists",32470
NE,Nebraska,Manicurists and Pedicurists,23350
NE,Nebraska,Skincare Specialists,30380
NE,Nebraska,Baggage Porters and Bellhops,22300
NE,Nebraska,Concierges,26050
NE,Nebraska,Tour Guides and Escorts,26580
NE,Nebraska,Childcare Workers,22140
NE,Nebraska,Personal Care Aides,24490
NE,Nebraska,Fitness Trainers and Aerobics Instructors,35280
NE,Nebraska,Recreation Workers,24850
NE,Nebraska,Residential Advisors,31090
NE,Nebraska,"Personal Care and Service Workers, All Other",21770
NE,Nebraska,Sales and Related Occupations,36740
NE,Nebraska,First-Line Supervisors of Retail Sales Workers,41050
NE,Nebraska,First-Line Supervisors of Non-Retail Sales Workers,71480
NE,Nebraska,Cashiers,21370
NE,Nebraska,Counter and Rental Clerks,27090
NE,Nebraska,Parts Salespersons,38410
NE,Nebraska,Retail Salespersons,27580
NE,Nebraska,Advertising Sales Agents,49930
NE,Nebraska,Insurance Sales Agents,55880
NE,Nebraska,"Securities, Commodities, and Financial Services Sales Agents",78390
NE,Nebraska,Travel Agents,42060
NE,Nebraska,"Sales Representatives, Services, All Other",54820
NE,Nebraska,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",77500
NE,Nebraska,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",59610
NE,Nebraska,Demonstrators and Product Promoters,24270
NE,Nebraska,Real Estate Brokers,54350
NE,Nebraska,Real Estate Sales Agents,48110
NE,Nebraska,Sales Engineers,73860
NE,Nebraska,Telemarketers,25200
NE,Nebraska,"Sales and Related Workers, All Other",59680
NE,Nebraska,Office and Administrative Support Occupations,33950
NE,Nebraska,First-Line Supervisors of Office and Administrative Support Workers,50820
NE,Nebraska,"Switchboard Operators, Including Answering Service",28430
NE,Nebraska,"Communications Equipment Operators, All Other",42240
NE,Nebraska,Bill and Account Collectors,33050
NE,Nebraska,Billing and Posting Clerks,35360
NE,Nebraska,"Bookkeeping, Accounting, and Auditing Clerks",35220
NE,Nebraska,Payroll and Timekeeping Clerks,38370
NE,Nebraska,Procurement Clerks,36470
NE,Nebraska,Tellers,27260
NE,Nebraska,"Financial Clerks, All Other",37140
NE,Nebraska,Brokerage Clerks,44130
NE,Nebraska,"Court, Municipal, and License Clerks",33670
NE,Nebraska,"Credit Authorizers, Checkers, and Clerks",37890
NE,Nebraska,Customer Service Representatives,33090
NE,Nebraska,"Eligibility Interviewers, Government Programs",37210
NE,Nebraska,File Clerks,29420
NE,Nebraska,"Hotel, Motel, and Resort Desk Clerks",23410
NE,Nebraska,"Interviewers, Except Eligibility and Loan",27920
NE,Nebraska,"Library Assistants, Clerical",23680
NE,Nebraska,Loan Interviewers and Clerks,39410
NE,Nebraska,New Accounts Clerks,33140
NE,Nebraska,Order Clerks,32190
NE,Nebraska,"Human Resources Assistants, Except Payroll and Timekeeping",37570
NE,Nebraska,Receptionists and Information Clerks,27450
NE,Nebraska,Reservation and Transportation Ticket Agents and Travel Clerks,28130
NE,Nebraska,"Information and Record Clerks, All Other",39290
NE,Nebraska,Cargo and Freight Agents,43570
NE,Nebraska,Couriers and Messengers,25990
NE,Nebraska,"Police, Fire, and Ambulance Dispatchers",35000
NE,Nebraska,"Dispatchers, Except Police, Fire, and Ambulance",42330
NE,Nebraska,"Meter Readers, Utilities",41110
NE,Nebraska,Postal Service Clerks,43040
NE,Nebraska,Postal Service Mail Carriers,49430
NE,Nebraska,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",48050
NE,Nebraska,"Production, Planning, and Expediting Clerks",40530
NE,Nebraska,"Shipping, Receiving, and Traffic Clerks",32660
NE,Nebraska,Stock Clerks and Order Fillers,26180
NE,Nebraska,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",35750
NE,Nebraska,Executive Secretaries and Executive Administrative Assistants,45140
NE,Nebraska,Legal Secretaries,37510
NE,Nebraska,Medical Secretaries,34190
NE,Nebraska,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",32770
NE,Nebraska,Computer Operators,38430
NE,Nebraska,Data Entry Keyers,29870
NE,Nebraska,Word Processors and Typists,33160
NE,Nebraska,Desktop Publishers,33880
NE,Nebraska,Insurance Claims and Policy Processing Clerks,38990
NE,Nebraska,"Mail Clerks and Mail Machine Operators, Except Postal Service",28340
NE,Nebraska,"Office Clerks, General",28480
NE,Nebraska,"Office Machine Operators, Except Computer",38040
NE,Nebraska,Proofreaders and Copy Markers,30580
NE,Nebraska,Statistical Assistants,41860
NE,Nebraska,"Office and Administrative Support Workers, All Other",39610
NE,Nebraska,"Farming, Fishing, and Forestry Occupations",34150
NE,Nebraska,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",51680
NE,Nebraska,Agricultural Inspectors,44960
NE,Nebraska,"Graders and Sorters, Agricultural Products",30190
NE,Nebraska,Agricultural Equipment Operators,34510
NE,Nebraska,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",33290
NE,Nebraska,"Farmworkers, Farm, Ranch, and Aquacultural Animals",28540
NE,Nebraska,Forest and Conservation Workers,41740
NE,Nebraska,Construction and Extraction Occupations,41830
NE,Nebraska,First-Line Supervisors of Construction Trades and Extraction Workers,58720
NE,Nebraska,Boilermakers,52580
NE,Nebraska,Brickmasons and Blockmasons,51610
NE,Nebraska,Stonemasons,34460
NE,Nebraska,Carpenters,36840
NE,Nebraska,Carpet Installers,34770
